celltype_id,sample_id
20-endothelial-cell,fetal-kidney-3
20-endothelial-cell,fetal-kidney-4
20-endothelial-cell,fetal-kidney-5
20-endothelial-cell,fetal-kidney-6
20-endothelial-cell,fetal-lung-1
20-endothelial-cell,fetal-lung-2
20-endothelial-cell,fetal-male-gonad-1
20-endothelial-cell,fetal-male-gonad-2
20-endothelial-cell,fetal-muscle-1
20-endothelial-cell,fetal-pancreas-1
20-endothelial-cell,fetal-pancreas-2
20-endothelial-cell,fetal-pancreas-3
20-endothelial-cell,fetal-rib-2
20-endothelial-cell,fetal-rib-3
20-endothelial-cell,fetal-skin-2
20-endothelial-cell,fetal-skin-3
20-endothelial-cell,fetal-spinal-cord-1
20-endothelial-cell,fetal-stomach-1
20-endothelial-cell,fetal-stomach-2
20-endothelial-cell,neonatal-adrenal-gland-1.1
20-endothelial-cell,neonatal-adrenal-gland-1.2
20-endothelial-cell,placenta-1
21-fetal-stromal-cell,adult-adrenal-gland-1
21-fetal-stromal-cell,adult-gall-bladder-2
21-fetal-stromal-cell,adult-intestine-1
21-fetal-stromal-cell,adult-intestine-4
21-fetal-stromal-cell,adult-intestine-5
21-fetal-stromal-cell,adult-kidney-3
21-fetal-stromal-cell,adult-lung-2
21-fetal-stromal-cell,adult-pleura-1
21-fetal-stromal-cell,adult-rectum-1
21-fetal-stromal-cell,adult-stomach-1
21-fetal-stromal-cell,adult-stomach-2
21-fetal-stromal-cell,adult-stomach-3.1
21-fetal-stromal-cell,adult-stomach-3.2
21-fetal-stromal-cell,adult-stomach-3.3
21-fetal-stromal-cell,adult-trachea-2
21-fetal-stromal-cell,adult-transverse-colon-1
21-fetal-stromal-cell,adult-transverse-colon-2.2
21-fetal-stromal-cell,adult-uterus-1
21-fetal-stromal-cell,chorionic-villus-1
21-fetal-stromal-cell,fetal-adrenal-gland-2
21-fetal-stromal-cell,fetal-adrenal-gland-3
21-fetal-stromal-cell,fetal-adrenal-gland-4
21-fetal-stromal-cell,fetal-calvaria-1
21-fetal-stromal-cell,fetal-eyes-1
21-fetal-stromal-cell,fetal-female-gonad-1
21-fetal-stromal-cell,fetal-female-gonad-2
21-fetal-stromal-cell,fetal-heart-2
21-fetal-stromal-cell,fetal-intestine-1
21-fetal-stromal-cell,fetal-intestine-2
21-fetal-stromal-cell,fetal-intestine-3
21-fetal-stromal-cell,fetal-intestine-4
21-fetal-stromal-cell,fetal-intestine-5
21-fetal-stromal-cell,fetal-kidney-3
21-fetal-stromal-cell,fetal-kidney-4
21-fetal-stromal-cell,fetal-kidney-5
21-fetal-stromal-cell,fetal-kidney-6
21-fetal-stromal-cell,fetal-lung-1
21-fetal-stromal-cell,fetal-lung-2
21-fetal-stromal-cell,fetal-male-gonad-1
21-fetal-stromal-cell,fetal-male-gonad-2
21-fetal-stromal-cell,fetal-muscle-1
21-fetal-stromal-cell,fetal-pancreas-1
21-fetal-stromal-cell,fetal-pancreas-2
21-fetal-stromal-cell,fetal-pancreas-3
21-fetal-stromal-cell,fetal-rib-3
21-fetal-stromal-cell,fetal-skin-2
21-fetal-stromal-cell,fetal-skin-3
21-fetal-stromal-cell,fetal-spinal-cord-1
21-fetal-stromal-cell,fetal-stomach-1
21-fetal-stromal-cell,fetal-stomach-2
21-fetal-stromal-cell,placenta-1
22-dendritic-cell,adult-adipose-1
22-dendritic-cell,adult-adrenal-gland-1
22-dendritic-cell,adult-adrenal-gland-2
22-dendritic-cell,adult-artery-1
22-dendritic-cell,adult-bladder-1
22-dendritic-cell,adult-bladder-2
22-dendritic-cell,adult-bone-marrow-1
22-dendritic-cell,adult-bone-marrow-2
22-dendritic-cell,adult-brain-1
22-dendritic-cell,adult-cervix-1
22-dendritic-cell,adult-esophagus-1
22-dendritic-cell,adult-fallopian-tube-1
22-dendritic-cell,adult-gall-bladder-1
22-dendritic-cell,adult-gall-bladder-2
22-dendritic-cell,adult-heart-1
22-dendritic-cell,adult-heart-2
22-dendritic-cell,adult-intestine-1
22-dendritic-cell,adult-intestine-2
22-dendritic-cell,adult-intestine-3
22-dendritic-cell,adult-intestine-4
22-dendritic-cell,adult-intestine-5
22-dendritic-cell,adult-intestine-6
22-dendritic-cell,adult-kidney-2
22-dendritic-cell,adult-kidney-3
22-dendritic-cell,adult-kidney-4.1
22-dendritic-cell,adult-kidney-4.2
22-dendritic-cell,adult-liver-1
22-dendritic-cell,adult-liver-2
22-dendritic-cell,adult-liver-4.1
22-dendritic-cell,adult-liver-4.2
22-dendritic-cell,adult-lung-1
22-dendritic-cell,adult-lung-2
22-dendritic-cell,adult-lung-3.1
22-dendritic-cell,adult-lung-3.2
22-dendritic-cell,adult-lung-3.3
22-dendritic-cell,adult-lung-3.4
22-dendritic-cell,adult-muscle-1
22-dendritic-cell,adult-omentum-2
22-dendritic-cell,adult-omentum-3
22-dendritic-cell,adult-peripheral-blood-1
22-dendritic-cell,adult-peripheral-blood-2
22-dendritic-cell,adult-peripheral-blood-3.1
22-dendritic-cell,adult-peripheral-blood-3.2
22-dendritic-cell,adult-peripheral-blood-4.1
22-dendritic-cell,adult-peripheral-blood-4.2
22-dendritic-cell,adult-peripheral-blood-4.3
22-dendritic-cell,adult-pleura-1
22-dendritic-cell,adult-prostate-1
22-dendritic-cell,adult-rectum-1
22-dendritic-cell,adult-sigmoid-colon-1
22-dendritic-cell,adult-spleen-1.1
22-dendritic-cell,adult-spleen-1.2
22-dendritic-cell,adult-stomach-2
22-dendritic-cell,adult-stomach-3.1
22-dendritic-cell,adult-stomach-3.2
22-dendritic-cell,adult-stomach-3.3
22-dendritic-cell,adult-temporal-lobe-1
22-dendritic-cell,adult-thyroid-1
22-dendritic-cell,adult-thyroid-2
22-dendritic-cell,adult-trachea-2
22-dendritic-cell,adult-transverse-colon-1
22-dendritic-cell,adult-transverse-colon-2.1
22-dendritic-cell,adult-transverse-colon-2.2
22-dendritic-cell,adult-ureter-1
22-dendritic-cell,adult-uterus-1
22-dendritic-cell,cord-blood-1
22-dendritic-cell,cord-blood-2.1
22-dendritic-cell,cord-blood-2.2
22-dendritic-cell,cord-blood-cd34p-1
22-dendritic-cell,cord-blood-cd34p-2.1
22-dendritic-cell,cord-blood-cd34p-2.2
22-dendritic-cell,fetal-adrenal-gland-2
22-dendritic-cell,fetal-adrenal-gland-3
22-dendritic-cell,fetal-adrenal-gland-4
22-dendritic-cell,fetal-brain-4
22-dendritic-cell,fetal-brain-5
22-dendritic-cell,fetal-calvaria-1
22-dendritic-cell,fetal-eyes-1
22-dendritic-cell,fetal-female-gonad-1
22-dendritic-cell,fetal-female-gonad-2
22-dendritic-cell,fetal-heart-1
22-dendritic-cell,fetal-heart-2
22-dendritic-cell,fetal-intestine-1
22-dendritic-cell,fetal-intestine-2
22-dendritic-cell,fetal-intestine-3
22-dendritic-cell,fetal-intestine-4
22-dendritic-cell,fetal-intestine-5
22-dendritic-cell,fetal-kidney-3
22-dendritic-cell,fetal-kidney-4
22-dendritic-cell,fetal-kidney-5
22-dendritic-cell,fetal-kidney-6
22-dendritic-cell,fetal-liver-1.1
22-dendritic-cell,fetal-liver-1.2
22-dendritic-cell,fetal-lung-1
22-dendritic-cell,fetal-lung-2
22-dendritic-cell,fetal-male-gonad-1
22-dendritic-cell,fetal-male-gonad-2
22-dendritic-cell,fetal-muscle-1
22-dendritic-cell,fetal-pancreas-1
22-dendritic-cell,fetal-pancreas-2
22-dendritic-cell,fetal-pancreas-3
22-dendritic-cell,fetal-rib-3
22-dendritic-cell,fetal-skin-2
22-dendritic-cell,fetal-skin-3
22-dendritic-cell,fetal-spinal-cord-1
22-dendritic-cell,fetal-stomach-1
22-dendritic-cell,fetal-stomach-2
22-dendritic-cell,fetal-thymus-1
22-dendritic-cell,fetal-thymus-2
22-dendritic-cell,neonatal-adrenal-gland-1.1
22-dendritic-cell,neonatal-adrenal-gland-1.2
22-dendritic-cell,placenta-1
23-cb-cd34p,adult-bone-marrow-1
23-cb-cd34p,adult-bone-marrow-2
23-cb-cd34p,adult-gall-bladder-1
23-cb-cd34p,adult-intestine-3
23-cb-cd34p,adult-intestine-4
23-cb-cd34p,adult-kidney-3
23-cb-cd34p,adult-liver-4.1
23-cb-cd34p,adult-lung-1
23-cb-cd34p,adult-lung-2
23-cb-cd34p,adult-muscle-1
23-cb-cd34p,adult-peripheral-blood-1
23-cb-cd34p,adult-peripheral-blood-3.1
23-cb-cd34p,adult-peripheral-blood-3.2
23-cb-cd34p,adult-peripheral-blood-4.1
23-cb-cd34p,adult-peripheral-blood-4.2
23-cb-cd34p,adult-peripheral-blood-4.3
23-cb-cd34p,adult-pleura-1
23-cb-cd34p,adult-spleen-1.1
23-cb-cd34p,adult-spleen-1.2
23-cb-cd34p,adult-thyroid-2
23-cb-cd34p,chorionic-villus-1
23-cb-cd34p,cord-blood-1
23-cb-cd34p,cord-blood-2.1
23-cb-cd34p,cord-blood-2.2
23-cb-cd34p,cord-blood-cd34p-1
23-cb-cd34p,cord-blood-cd34p-2.1
23-cb-cd34p,cord-blood-cd34p-2.2
23-cb-cd34p,fetal-adrenal-gland-2
23-cb-cd34p,fetal-adrenal-gland-3
23-cb-cd34p,fetal-adrenal-gland-4
23-cb-cd34p,fetal-brain-4
23-cb-cd34p,fetal-brain-5
23-cb-cd34p,fetal-brain-6
23-cb-cd34p,fetal-calvaria-1
23-cb-cd34p,fetal-eyes-1
23-cb-cd34p,fetal-female-gonad-1
23-cb-cd34p,fetal-female-gonad-2
23-cb-cd34p,fetal-heart-1
23-cb-cd34p,fetal-heart-2
23-cb-cd34p,fetal-intestine-2
23-cb-cd34p,fetal-intestine-3
23-cb-cd34p,fetal-intestine-4
23-cb-cd34p,fetal-intestine-5
23-cb-cd34p,fetal-kidney-3
23-cb-cd34p,fetal-kidney-4
23-cb-cd34p,fetal-kidney-5
23-cb-cd34p,fetal-kidney-6
23-cb-cd34p,fetal-liver-1.1
23-cb-cd34p,fetal-liver-1.2
23-cb-cd34p,fetal-lung-1
23-cb-cd34p,fetal-lung-2
23-cb-cd34p,fetal-male-gonad-1
23-cb-cd34p,fetal-pancreas-1
23-cb-cd34p,fetal-pancreas-2
23-cb-cd34p,fetal-pancreas-3
23-cb-cd34p,fetal-rib-3
23-cb-cd34p,fetal-skin-2
23-cb-cd34p,fetal-spinal-cord-1
23-cb-cd34p,fetal-stomach-1
23-cb-cd34p,fetal-stomach-2
23-cb-cd34p,fetal-thymus-1
23-cb-cd34p,fetal-thymus-2
23-cb-cd34p,neonatal-adrenal-gland-1.2
23-cb-cd34p,placenta-1
24-t-cell,adult-adrenal-gland-1
24-t-cell,adult-adrenal-gland-2
24-t-cell,adult-artery-1
24-t-cell,adult-bladder-1
24-t-cell,adult-bone-marrow-1
24-t-cell,adult-bone-marrow-2
24-t-cell,adult-brain-1
24-t-cell,adult-cervix-1
24-t-cell,adult-fallopian-tube-1
24-t-cell,adult-gall-bladder-1
24-t-cell,adult-gall-bladder-2
24-t-cell,adult-heart-1
24-t-cell,adult-heart-2
24-t-cell,adult-intestine-1
24-t-cell,adult-intestine-2
24-t-cell,adult-intestine-3
24-t-cell,adult-intestine-4
24-t-cell,adult-intestine-5
24-t-cell,adult-intestine-6
24-t-cell,adult-kidney-2
24-t-cell,adult-kidney-3
24-t-cell,adult-kidney-4.2
24-t-cell,adult-liver-1
24-t-cell,adult-liver-2
24-t-cell,adult-liver-4.1
24-t-cell,adult-liver-4.2
24-t-cell,adult-lung-1
24-t-cell,adult-lung-2
24-t-cell,adult-lung-3.1
24-t-cell,adult-lung-3.2
24-t-cell,adult-lung-3.3
24-t-cell,adult-lung-3.4
24-t-cell,adult-muscle-1
24-t-cell,adult-omentum-2
24-t-cell,adult-omentum-3
24-t-cell,adult-peripheral-blood-1
24-t-cell,adult-peripheral-blood-2
24-t-cell,adult-peripheral-blood-3.1
24-t-cell,adult-peripheral-blood-3.2
24-t-cell,adult-peripheral-blood-4.1
24-t-cell,adult-peripheral-blood-4.2
24-t-cell,adult-peripheral-blood-4.3
24-t-cell,adult-pleura-1
24-t-cell,adult-prostate-1
24-t-cell,adult-rectum-1
24-t-cell,adult-sigmoid-colon-1
24-t-cell,adult-spleen-1.1
24-t-cell,adult-spleen-1.2
24-t-cell,adult-stomach-1
24-t-cell,adult-stomach-2
24-t-cell,adult-stomach-3.1
24-t-cell,adult-stomach-3.2
24-t-cell,adult-stomach-3.3
24-t-cell,adult-temporal-lobe-1
24-t-cell,adult-thyroid-1
24-t-cell,adult-thyroid-2
24-t-cell,adult-trachea-2
24-t-cell,adult-transverse-colon-1
24-t-cell,adult-transverse-colon-2.1
24-t-cell,adult-transverse-colon-2.2
24-t-cell,adult-uterus-1
24-t-cell,chorionic-villus-1
24-t-cell,cord-blood-1
24-t-cell,cord-blood-2.1
24-t-cell,cord-blood-2.2
24-t-cell,cord-blood-cd34p-1
24-t-cell,fetal-adrenal-gland-2
24-t-cell,fetal-adrenal-gland-3
24-t-cell,fetal-adrenal-gland-4
24-t-cell,fetal-brain-4
24-t-cell,fetal-brain-5
24-t-cell,fetal-calvaria-1
24-t-cell,fetal-eyes-1
24-t-cell,fetal-female-gonad-1
24-t-cell,fetal-female-gonad-2
24-t-cell,fetal-heart-1
24-t-cell,fetal-heart-2
24-t-cell,fetal-intestine-3
24-t-cell,fetal-intestine-4
24-t-cell,fetal-intestine-5
24-t-cell,fetal-liver-1.1
24-t-cell,fetal-liver-1.2
24-t-cell,fetal-lung-1
24-t-cell,fetal-lung-2
24-t-cell,fetal-pancreas-1
24-t-cell,fetal-pancreas-2
24-t-cell,fetal-pancreas-3
24-t-cell,fetal-skin-2
24-t-cell,fetal-skin-3
24-t-cell,fetal-spinal-cord-1
24-t-cell,fetal-stomach-2
24-t-cell,fetal-thymus-1
24-t-cell,fetal-thymus-2
24-t-cell,neonatal-adrenal-gland-1.1
24-t-cell,neonatal-adrenal-gland-1.2
24-t-cell,placenta-1
25-loop-of-henle,adult-cervix-1
25-loop-of-henle,adult-intestine-4
25-loop-of-henle,adult-kidney-2
25-loop-of-henle,adult-kidney-3
25-loop-of-henle,adult-kidney-4.1
25-loop-of-henle,adult-kidney-4.2
25-loop-of-henle,adult-lung-2
25-loop-of-henle,adult-thyroid-1
25-loop-of-henle,adult-trachea-2
25-loop-of-henle,adult-uterus-1
25-loop-of-henle,chorionic-villus-1
25-loop-of-henle,fetal-adrenal-gland-4
25-loop-of-henle,fetal-kidney-3
25-loop-of-henle,fetal-kidney-4
25-loop-of-henle,fetal-kidney-5
25-loop-of-henle,fetal-kidney-6
25-loop-of-henle,fetal-male-gonad-1
25-loop-of-henle,fetal-spinal-cord-1
26-erythroid-cell,adult-bone-marrow-1
26-erythroid-cell,adult-bone-marrow-2
26-erythroid-cell,adult-pleura-1
26-erythroid-cell,adult-spleen-1.2
26-erythroid-cell,adult-transverse-colon-1
26-erythroid-cell,chorionic-villus-1
26-erythroid-cell,cord-blood-1
26-erythroid-cell,cord-blood-2.1
26-erythroid-cell,cord-blood-2.2
26-erythroid-cell,fetal-adrenal-gland-2
26-erythroid-cell,fetal-adrenal-gland-3
26-erythroid-cell,fetal-adrenal-gland-4
26-erythroid-cell,fetal-brain-3
26-erythroid-cell,fetal-brain-4
26-erythroid-cell,fetal-brain-5
26-erythroid-cell,fetal-calvaria-1
26-erythroid-cell,fetal-eyes-1
26-erythroid-cell,fetal-female-gonad-1
26-erythroid-cell,fetal-female-gonad-2
26-erythroid-cell,fetal-heart-2
26-erythroid-cell,fetal-intestine-2
26-erythroid-cell,fetal-intestine-4
26-erythroid-cell,fetal-kidney-3
26-erythroid-cell,fetal-kidney-5
26-erythroid-cell,fetal-kidney-6
26-erythroid-cell,fetal-liver-1.1
26-erythroid-cell,fetal-liver-1.2
26-erythroid-cell,fetal-lung-1
26-erythroid-cell,fetal-lung-2
26-erythroid-cell,fetal-male-gonad-1
26-erythroid-cell,fetal-muscle-1
26-erythroid-cell,fetal-pancreas-1
26-erythroid-cell,fetal-pancreas-2
26-erythroid-cell,fetal-pancreas-3
26-erythroid-cell,fetal-rib-3
26-erythroid-cell,fetal-skin-2
26-erythroid-cell,fetal-skin-3
26-erythroid-cell,fetal-spinal-cord-1
26-erythroid-cell,fetal-stomach-1
26-erythroid-cell,fetal-stomach-2
26-erythroid-cell,fetal-thymus-1
26-erythroid-cell,fetal-thymus-2
26-erythroid-cell,neonatal-adrenal-gland-1.1
26-erythroid-cell,neonatal-adrenal-gland-1.2
26-erythroid-cell,placenta-1
27-stromal-cell,adult-adipose-1
27-stromal-cell,adult-adrenal-gland-1
27-stromal-cell,adult-adrenal-gland-2
27-stromal-cell,adult-artery-1
27-stromal-cell,adult-bladder-1
27-stromal-cell,adult-bladder-2
27-stromal-cell,adult-bone-marrow-2
27-stromal-cell,adult-brain-1
27-stromal-cell,adult-cervix-1
27-stromal-cell,adult-esophagus-1
27-stromal-cell,adult-fallopian-tube-1
27-stromal-cell,adult-gall-bladder-1
27-stromal-cell,adult-gall-bladder-2
27-stromal-cell,adult-heart-1
27-stromal-cell,adult-heart-2
27-stromal-cell,adult-intestine-1
27-stromal-cell,adult-intestine-2
27-stromal-cell,adult-intestine-3
27-stromal-cell,adult-intestine-4
27-stromal-cell,adult-intestine-5
27-stromal-cell,adult-intestine-6
27-stromal-cell,adult-kidney-2
27-stromal-cell,adult-kidney-3
27-stromal-cell,adult-kidney-4.2
27-stromal-cell,adult-lung-1
27-stromal-cell,adult-lung-2
27-stromal-cell,adult-lung-3.1
27-stromal-cell,adult-lung-3.2
27-stromal-cell,adult-lung-3.3
27-stromal-cell,adult-lung-3.4
27-stromal-cell,adult-muscle-1
27-stromal-cell,adult-omentum-2
27-stromal-cell,adult-omentum-3
27-stromal-cell,adult-pancreas-1
27-stromal-cell,adult-pleura-1
27-stromal-cell,adult-prostate-1
27-stromal-cell,adult-rectum-1
27-stromal-cell,adult-sigmoid-colon-1
27-stromal-cell,adult-spleen-1.2
27-stromal-cell,adult-stomach-1
27-stromal-cell,adult-stomach-2
27-stromal-cell,adult-stomach-3.1
27-stromal-cell,adult-stomach-3.2
27-stromal-cell,adult-stomach-3.3
27-stromal-cell,adult-temporal-lobe-1
27-stromal-cell,adult-thyroid-1
27-stromal-cell,adult-thyroid-2
27-stromal-cell,adult-trachea-2
27-stromal-cell,adult-transverse-colon-1
27-stromal-cell,adult-transverse-colon-2.1
27-stromal-cell,adult-transverse-colon-2.2
27-stromal-cell,adult-ureter-1
27-stromal-cell,adult-uterus-1
27-stromal-cell,chorionic-villus-1
27-stromal-cell,fetal-pancreas-1
27-stromal-cell,neonatal-adrenal-gland-1.1
27-stromal-cell,neonatal-adrenal-gland-1.2
28-oligodendrocyte,adult-brain-1
28-oligodendrocyte,adult-temporal-lobe-1
29-endothelial-cell,adult-adrenal-gland-1
29-endothelial-cell,adult-adrenal-gland-2
29-endothelial-cell,adult-artery-1
29-endothelial-cell,adult-bladder-1
29-endothelial-cell,adult-cervix-1
29-endothelial-cell,adult-esophagus-1
29-endothelial-cell,adult-fallopian-tube-1
29-endothelial-cell,adult-gall-bladder-2
29-endothelial-cell,adult-intestine-2
29-endothelial-cell,adult-intestine-4
29-endothelial-cell,adult-intestine-5
29-endothelial-cell,adult-kidney-2
29-endothelial-cell,adult-kidney-3
29-endothelial-cell,adult-lung-2
29-endothelial-cell,adult-pleura-1
29-endothelial-cell,adult-prostate-1
29-endothelial-cell,adult-spleen-1.2
29-endothelial-cell,adult-stomach-1
29-endothelial-cell,adult-stomach-2
29-endothelial-cell,adult-stomach-3.3
29-endothelial-cell,adult-thyroid-1
29-endothelial-cell,adult-thyroid-2
29-endothelial-cell,adult-trachea-2
29-endothelial-cell,adult-transverse-colon-1
29-endothelial-cell,adult-uterus-1
29-endothelial-cell,chorionic-villus-1
29-endothelial-cell,fetal-adrenal-gland-3
29-endothelial-cell,fetal-pancreas-1
29-endothelial-cell,fetal-skin-2
29-endothelial-cell,fetal-spinal-cord-1
29-endothelial-cell,fetal-stomach-2
29-endothelial-cell,placenta-1
2-macrophage,adult-adipose-1
2-macrophage,adult-adrenal-gland-1
2-macrophage,adult-adrenal-gland-2
2-macrophage,adult-artery-1
2-macrophage,adult-bladder-1
2-macrophage,adult-bladder-2
2-macrophage,adult-bone-marrow-1
2-macrophage,adult-bone-marrow-2
2-macrophage,adult-brain-1
2-macrophage,adult-cervix-1
2-macrophage,adult-esophagus-1
2-macrophage,adult-fallopian-tube-1
2-macrophage,adult-gall-bladder-1
2-macrophage,adult-gall-bladder-2
2-macrophage,adult-heart-1
2-macrophage,adult-heart-2
2-macrophage,adult-intestine-1
2-macrophage,adult-intestine-2
2-macrophage,adult-intestine-3
2-macrophage,adult-intestine-4
2-macrophage,adult-intestine-5
2-macrophage,adult-intestine-6
2-macrophage,adult-kidney-2
2-macrophage,adult-kidney-3
2-macrophage,adult-kidney-4.1
2-macrophage,adult-kidney-4.2
2-macrophage,adult-liver-1
2-macrophage,adult-liver-2
2-macrophage,adult-liver-4.1
2-macrophage,adult-liver-4.2
2-macrophage,adult-lung-1
2-macrophage,adult-lung-2
2-macrophage,adult-lung-3.1
2-macrophage,adult-lung-3.2
2-macrophage,adult-lung-3.3
2-macrophage,adult-lung-3.4
2-macrophage,adult-muscle-1
2-macrophage,adult-omentum-2
2-macrophage,adult-omentum-3
2-macrophage,adult-pancreas-1
2-macrophage,adult-pleura-1
2-macrophage,adult-prostate-1
2-macrophage,adult-rectum-1
2-macrophage,adult-sigmoid-colon-1
2-macrophage,adult-spleen-1.1
2-macrophage,adult-spleen-1.2
2-macrophage,adult-stomach-1
2-macrophage,adult-stomach-2
2-macrophage,adult-stomach-3.1
2-macrophage,adult-stomach-3.2
2-macrophage,adult-stomach-3.3
2-macrophage,adult-temporal-lobe-1
2-macrophage,adult-thyroid-1
2-macrophage,adult-thyroid-2
2-macrophage,adult-trachea-2
2-macrophage,adult-transverse-colon-1
2-macrophage,adult-transverse-colon-2.1
2-macrophage,adult-transverse-colon-2.2
2-macrophage,adult-ureter-1
2-macrophage,adult-uterus-1
2-macrophage,chorionic-villus-1
2-macrophage,cord-blood-2.1
2-macrophage,cord-blood-cd34p-2.1
2-macrophage,fetal-adrenal-gland-2
2-macrophage,fetal-adrenal-gland-3
2-macrophage,fetal-adrenal-gland-4
2-macrophage,fetal-brain-3
2-macrophage,fetal-brain-4
2-macrophage,fetal-brain-5
2-macrophage,fetal-calvaria-1
2-macrophage,fetal-eyes-1
2-macrophage,fetal-female-gonad-1
2-macrophage,fetal-female-gonad-2
2-macrophage,fetal-heart-1
2-macrophage,fetal-heart-2
2-macrophage,fetal-intestine-1
2-macrophage,fetal-intestine-3
2-macrophage,fetal-intestine-4
2-macrophage,fetal-intestine-5
2-macrophage,fetal-kidney-3
2-macrophage,fetal-kidney-4
2-macrophage,fetal-kidney-5
2-macrophage,fetal-kidney-6
2-macrophage,fetal-liver-1.1
2-macrophage,fetal-lung-1
2-macrophage,fetal-lung-2
2-macrophage,fetal-male-gonad-1
2-macrophage,fetal-male-gonad-2
2-macrophage,fetal-muscle-1
2-macrophage,fetal-pancreas-1
2-macrophage,fetal-pancreas-2
2-macrophage,fetal-pancreas-3
2-macrophage,fetal-rib-3
2-macrophage,fetal-skin-2
2-macrophage,fetal-skin-3
2-macrophage,fetal-spinal-cord-1
2-macrophage,fetal-stomach-1
2-macrophage,fetal-stomach-2
2-macrophage,fetal-thymus-1
2-macrophage,neonatal-adrenal-gland-1.1
2-macrophage,neonatal-adrenal-gland-1.2
2-macrophage,placenta-1
30-at2-cell,adult-lung-1
30-at2-cell,adult-lung-2
30-at2-cell,adult-lung-3.1
30-at2-cell,adult-lung-3.2
30-at2-cell,adult-lung-3.3
30-at2-cell,adult-lung-3.4
30-at2-cell,adult-uterus-1
30-at2-cell,fetal-lung-1
31-monocyte,adult-adipose-1
31-monocyte,adult-bone-marrow-1
31-monocyte,adult-bone-marrow-2
31-monocyte,adult-brain-1
31-monocyte,adult-gall-bladder-1
31-monocyte,adult-heart-2
31-monocyte,adult-intestine-5
31-monocyte,adult-kidney-2
31-monocyte,adult-kidney-3
31-monocyte,adult-kidney-4.2
31-monocyte,adult-liver-1
31-monocyte,adult-liver-2
31-monocyte,adult-liver-4.1
31-monocyte,adult-liver-4.2
31-monocyte,adult-lung-2
31-monocyte,adult-peripheral-blood-1
31-monocyte,adult-peripheral-blood-2
31-monocyte,adult-peripheral-blood-3.1
31-monocyte,adult-peripheral-blood-3.2
31-monocyte,adult-peripheral-blood-4.1
31-monocyte,adult-peripheral-blood-4.2
31-monocyte,adult-peripheral-blood-4.3
31-monocyte,adult-pleura-1
31-monocyte,adult-spleen-1.1
31-monocyte,adult-spleen-1.2
31-monocyte,adult-temporal-lobe-1
31-monocyte,adult-thyroid-2
31-monocyte,cord-blood-1
31-monocyte,cord-blood-2.1
31-monocyte,cord-blood-2.2
31-monocyte,cord-blood-cd34p-2.1
31-monocyte,cord-blood-cd34p-2.2
31-monocyte,fetal-adrenal-gland-2
31-monocyte,fetal-heart-2
31-monocyte,fetal-intestine-5
31-monocyte,fetal-kidney-3
31-monocyte,fetal-liver-1.1
31-monocyte,fetal-liver-1.2
31-monocyte,fetal-lung-1
31-monocyte,fetal-lung-2
31-monocyte,fetal-male-gonad-1
31-monocyte,fetal-muscle-1
31-monocyte,fetal-pancreas-1
31-monocyte,fetal-pancreas-2
31-monocyte,fetal-pancreas-3
31-monocyte,fetal-spinal-cord-1
31-monocyte,fetal-stomach-1
31-monocyte,fetal-stomach-2
31-monocyte,fetal-thymus-1
31-monocyte,fetal-thymus-2
31-monocyte,neonatal-adrenal-gland-1.2
32-thyroid-follicular-cell,adult-thyroid-1
32-thyroid-follicular-cell,adult-thyroid-2
32-thyroid-follicular-cell,adult-trachea-2
33-smooth-muscle-cell,adult-bladder-1
33-smooth-muscle-cell,adult-bladder-2
33-smooth-muscle-cell,adult-cervix-1
33-smooth-muscle-cell,adult-fallopian-tube-1
33-smooth-muscle-cell,adult-prostate-1
33-smooth-muscle-cell,adult-stomach-1
33-smooth-muscle-cell,adult-stomach-2
33-smooth-muscle-cell,adult-stomach-3.2
33-smooth-muscle-cell,adult-stomach-3.3
33-smooth-muscle-cell,adult-uterus-1
34-fibroblast,chorionic-villus-1
34-fibroblast,fetal-adrenal-gland-2
34-fibroblast,fetal-skin-2
34-fibroblast,fetal-spinal-cord-1
34-fibroblast,placenta-1
35-smooth-muscle-cell,adult-artery-1
35-smooth-muscle-cell,adult-heart-1
35-smooth-muscle-cell,adult-heart-2
35-smooth-muscle-cell,adult-lung-3.4
35-smooth-muscle-cell,adult-muscle-1
35-smooth-muscle-cell,adult-sigmoid-colon-1
35-smooth-muscle-cell,fetal-muscle-1
35-smooth-muscle-cell,fetal-spinal-cord-1
36-fibroblast,adult-adipose-1
36-fibroblast,adult-gall-bladder-2
36-fibroblast,adult-intestine-4
36-fibroblast,adult-lung-2
36-fibroblast,adult-stomach-2
36-fibroblast,adult-thyroid-2
36-fibroblast,adult-uterus-1
36-fibroblast,fetal-pancreas-1
37-b-cell,adult-adrenal-gland-1
37-b-cell,adult-adrenal-gland-2
37-b-cell,adult-artery-1
37-b-cell,adult-bone-marrow-1
37-b-cell,adult-bone-marrow-2
37-b-cell,adult-brain-1
37-b-cell,adult-esophagus-1
37-b-cell,adult-gall-bladder-1
37-b-cell,adult-gall-bladder-2
37-b-cell,adult-heart-2
37-b-cell,adult-intestine-1
37-b-cell,adult-intestine-2
37-b-cell,adult-intestine-3
37-b-cell,adult-intestine-4
37-b-cell,adult-intestine-5
37-b-cell,adult-intestine-6
37-b-cell,adult-kidney-2
37-b-cell,adult-kidney-3
37-b-cell,adult-kidney-4.2
37-b-cell,adult-liver-1
37-b-cell,adult-liver-2
37-b-cell,adult-liver-4.1
